order_id,products
1412969,41787 22825 24852 45066 47766 49683 25659 8277 26209 42828 34358 17948 27336 4605 6187 2846 31342 43122 22298 25340 20512 5550 36164 43726 29387
1806186,24852 8277 41220 36070 37131 1511
1412972,
1675117,17758 24852 39121 25931 36865 47626 27086 6799 31215 3583 24024 33002 23452 10 20723 25249 46880 22864
1412974,27966 47209
3379055,13176 7781 47209 21137 21616 8277 26800 14633 32420 1443
2854768,5212 25466 5428 46692 7412 13819 27172 25387 30059
737939,45066 28228 9810 32439 38608 10034
2723701,28985
233335,10874 36714
17044,16797 47766 21903 26209 28204 24964 19660 46820
1019770,
2592635,32498 33122 19348 6265 2513 10102
495484,
1019773,24852 49683 11777 8424 19019 47626 8087 22298 25340 33942 35233 5550 26842 21872 2540 39859 17316
1544062,27086 23288 30233 31382 33343 46168
1019775,
3248000,9387 32177 17794 8670 39408 5514
1937282,14084 24852 39877 45066 21903 40604 28985 44632 28204 39966 32
888707,13966 34234 10032
1412997,24852 4920 14146 30696 43772 28204 4595 4562 47977 23909 43632 27801 35762 44085 49354 32239 41765
2330503,
64509,
2854796,
2723726,10957 39408 46475 22069 34995 45835 10658 45548
29593,24852 49141 31981 45531 30352 47438
606872,19660
1150868,13176 12845 21903 17794 28985 5876 20842
1150869,
3162777,
233368,23423 49243 26317 12271
888729,16797 30292 32478 33000 8048 130 38768 13097
2199453,45628 1194 38689 24235
1544098,24852 14947 25890 36039 25817 34061 41212
17051,
757671,9387 43814 4455 16696 33198 32650 41276 46822
2461608,8518 25659 24838 39409 11782 4210 43086 25718 10814 11712 25837 17949 36594
2769564,35951 22849 18471 19660
364458,24852
2199467,
138707,
1281969,9421 3648 31720
37147,27086 17526
3116980,26209
2900638,26317
2723770,44632 36929
82591,14947 25466 13225 21351 3776 34394
1806268,24535 27521 26209 47626 35921
759797,
2330560,43352 32403
82592,
1550076,
3102217,21616 9020 37455
1150919,23044 3835 29398 33953
322892,6184 12341 38768 9358
2854858,41842
2985931,
626636,196 16797 13575 16953 32478 32303 43744 35269 40939 16425
1937357,33198 30720 24933 34664
757711,35914 46175 46088 14408
233426,23375 40199 40939
495572,
2723797,8138 16797 24852 45066 21903 38596 42265 49683 8518 8424 39275 43352 4799 47626 14947 30480 44142 24830 4793 4962 32864 21938 29987 5373 25890 2295 16262 1511 9210 10603 29487 40174 41757 2611 30949 27423 21334 21872 43248 24492 41375 7360 8833 13167 19659
344740,5258 26914
1937370,39275 4149 20940
2068443,
3117021,
3117023,37552 2091 23094 17915 34335 43621 4975
1633616,13176 4957 19057 22825 33754 47209 43875 44632 49131 35221 25588 38689 49044 30561 3020 45580 22210 23025 34134 9808 39977 44787
2985954,
1627917,21150 22963 24852 30489 47766 21137 42265 4920 13249 43352 20899 34448 33731 28204 32433 49247 49075 9755 22089 36189
2048678,18370 21903 21616 28289 31717 40706 5646 13629 20995 32537 24830 26856 30007 15764
757734,37919
1282023,27845 9421
3379177,15820 42352 36393 46282 29309 43881 5259 32019 8743 44568
626666,39180
3359725,
626668,22963 47766 21137 22035 39275 47630 16083 32665
1183006,1670
759805,24852 8277 19678
757744,24852 24759 3957 23909 31040 20842
1937393,23102
2985971,23288
1544180,7350 4210 34690 46654 8536 3593 28092 44325 28296 4329 9458 19953
2854901,28309 32486 1112
888823,5450 24852 47209 47766 21903 21616 4920 28928 19677 25890 2913
3248120,13176 43352 39108 20940
102395,49235 24852 27966 45066 45948 47209 40604 42265 49683 11777 40706 44359 5876 27086 28199 41950 46906 32689 28476 26351 46692 9786 13646 47156 1695 39475 38531 39825
1544190,49235 47766 21616 8424 13083 27104 36695 33731 24830 28204 13245 9210 4451
3272021,12427 13176 17122 38928 10441 11266 6184 43154 21386 3298 11913 5161 47402 41276 31651
1282053,24852 47766 5077 42633 45282
3248137,
1282060,
3379215,19511 45724
1150992,
2199569,
3379219,
757784,329
102427,30063
626716,33756 6631 49036
364573,13176 10305 24852 9387 42633 17395
2068510,30633
495650,24852 3390
233507,
233508,41787 18523 19057 24852 27966 36735 47209 21137 21903 42265 4920 27156 30391 4799 28985 7952 33787 41844 260 16185 24184 27104 44359 47672 43086 28199 32553 24964 12341 10749 2063 43768 2855 42701 1025 25640 3952 46720 1463 20583 13646 24841 1695 5460 6046 31927 35233 29398 5764 11934 41047 8614
3379237,41787 24852 45066 47766 21137 21903 22035 40706 29594 27104 5258 41836 46906 17044 44310 19348 33768 36418 16083 45866 30849 22228 42443 24320 36225 16715 48086 17273 31928
1653163,30489 5077 11193
2461735,13176 17872 19057 22825 27966 47209 21137 21616 40852 46969 9839 17794 23165 8467 17600 38777 260 47788 17706 33037 33731 5876 22935 34243 7948 28199 41950 24964 27845 32655 4793 12341 16759 13431 19048 26369 5373 8174 47734 44310 31720 23029 39794 20580 39180 39558 18811 46584 19660 43122 48628 33527 781 30850 18670 162 9324 5550 25371 29398 27267 38192 10527 23198 8205 13721
3248168,29646 29640 32141 30371
757803,
495660,17758 40198 20995 14947 41259 11512 33129 48154 42707
1675310,30489 46676 39275 44359 25466 19348 5428 7131
2723890,7781 24852 21137 11068 26209 46979 47626 5876 22935 35221 30695 43928 3464 4658 3599 20015 46616 37011 34458 28999
869043,10957
2330676,13176 49235 7781 16797 27966 40198 47209 21137 8277 5194 17600 44359 36070 21405 6348 27845 11140 33000 42701 26317 39108 18811 46584 20015 7916 35628 6985 16882 27392
3337566,11520 27086
888888,
2330683,21616 35842
1413181,38277 22935 5077
233534,24852 26915 23909 34108
1544255,40354
1151040,
2330690,5876 44293
233539,2855
148150,13166
757830,13176 35221 23362
1413191,7963 47766 21903 49683 9839 24838 42585 12206 28204 33741 49026 49325
364621,
1937490,
2068563,13176 22825 39877 42265 2855 3599 22220
2219590,
366606,13176 19057 27966 47209 21137 4793
3272036,16797 28199 19604 12339
1413212,24852 49191
233565,45739 27196 8898 31299
978277,13176 19057 20785 21709 22474 45066 47792 44632 42450 8928 43772 35221 1940 1090 30599 8174 34217 41273 39408 32303 16920 11513 11827 20463 16234 24413 36956 14493 34024 4778 29640 15945 33950 22556 25300 36962 44270 31299 26300 7567 43973 48681 34117 554 10528 33003 11203 13606 21144 45468
2199650,19057 11513
1421882,22825 24852 21137 22035 8277 39275 28985 34358 37687 42450 48205 39216 30169 28226 25767 45504 1234 26723 41621
2068580,35951 5450 24852 9839 41220 18465 41338 48925 5547 25533 2775 18897 615
2068581,
1806438,33000
1806440,21230
3379305,13176 39877 21137 43961 14947 41950 27845 21938 8174 30639 8859
2723946,19660
1151084,13176 38928 32478 47402 45051
1284114,41131
1544304,
102513,24852 21903 4605 14386 2014 39160 17949 2770 14488 5306
233586,196 21709 24852 47626 6846 27770 31888
2723956,47209 46979
3117173,41787 24852 47766 40604 47626 25890 11534 19660 7681 4256
941667,13176 48679 8277 28601 4472 47232
1282168,
3381268,24852 11865 38689 26032 9554 13031 19125 40380
3379322,
213695,21385
2840352,
233600,21903 21573 4920 32211 10441 13575 35561 32455 21769 4724 32403
2616683,43352 34005
626820,10132 4210 5077 39491 10673 14493 28412 43523
3381270,13176 7781 39877 9387 21137 21903 42265 21616 48775 27521 8277 10132 41844 28928 44359 12384 12206 12872 22935 7948 43772 36724 12099 42562 25986 8022 47029 24841 14633 20345 45210 7412 37892 459 19706 24850 31766 32156 1215 28715
2855047,
888968,
2723980,49235 47766 11068 47626 21405 29487 13807 43903
2179778,47766 26165
2068624,13176 47766 4920 16083
626833,36127
2272965,25518
178754,13176 35951 5322 47209 21137 13870 8277 18382 27156 35221 4421 6187 5785 47652 1463 8671 45374 22025 19660 7175 10761 162 21526 28670 39448 4145 9507 2298 273
2682222,38164 46667 34557
1544342,24852 47766 9387 24184 44142 5782 28204 28156 23909 5785 10240 37229 760 19340 24053 9130
2986137,27966 39877 40604 21616 28289 40706 42828 4799 18531 24184 46906 12341 20734 18027 23909 25640 34050 48104 33768 33055 19049 11712 6274 26301 25197 27662 2780 46620 4329 3539 18089
716143,24852 8193 47626 32691 9634 14147 33198 44570 12087 38185 41602 18610 8460 12980 48423 49139 45342
888988,20632 27325 36676 14870
2068638,13176 29447 13166
2068639,3957 42093
1544353,
3379362,
892785,
233637,
732290,10957 29508
102569,30489 47209 47766 21903 42265 11520 2078 24838 28985 9076 35140 28204 16398 20947 43713 39408 35898 27464 22224
2592938,
2048711,49235 22963 47209 47766 42265 8277 28985 45633 46906 28058 23094 21681 19261
1413293,
2986160,48335 38946
626865,
626868,24852 47766 25194
3117237,
1151158,47209
279241,17982 37067 38557 13944
2986175,13176 12341 30827 49414
293104,
1020097,24852 5818 35948 4210 28204 8501 16920 35762
2142031,21709 37188
2224957,
102598,37022
1937607,
1413323,8277 24952 37067
2068684,49478 40174
2150958,18523 24852 26209 47626 5077 32689 40174 34429 3999 33845 4778 48004 3847 1393
1020116,24852 19895
233686,47209
2592984,18523 24852 26209 46979 31231 2295 37011 19068 4451
2724057,
364762,9387 32689 2305
1020124,47799
388474,24852 10912 22395
976705,19057 22825 39928 47766 21137 40706 30391 31683 8834 36695 7948 27845 21938 43768 4193 47029 48726 30720 31100 38039 39578 35715
626911,24852 21903 8518 27845 48109 31915 38387
1937634,13176 35951 47209 40706 38159 6508 13269 44786 10831 25466 45063 20082 26131 47388 8490 8859 37317 13113 7361
889059,47144 4920 39275 47626
3117285,13176 4962 1202 38544 44666
2238382,46886 49683 25146 41351 5077 14875 36552 14147 28634 43772 43867 6576 10957 46572 5210 6873 27360 14536 37606 34063 35845 12140 23888 41889 36393 30764 6789 29681 27196 29345 40338 4313 29363 3434 23892 13944 47800 25509 46677 44177 45287 22824 1197 35665 22673 38056 29697 42589
1675495,13176 22963 39877 45066 8518 27521 5194 27086 36724 37119 16254 7969 8174 24024 6336 27454 25753 31853 14996 19398 46270
1806568,30425 16262 14161 32747 1461 18019 21375
3337596,24852 46654 20842
626922,24852
1087527,13176 47209 21903
495853,13176 27966 47209 41290 1463 33055 39194 44103 48186
1895805,47209 42828 48171 7969 31040 14633 28699 15613 26949 1112
1544992,13176 19057 27966 39877 47209 21137 26209 39275 46969 44359 36070 5876 24489 16759 17461 18234 24221
2724081,13176 16521 16797 24852 39877 47766 21137 21903 49683 8424 48679 17794 23165 24838 28985 27104 47626 5025 27086 28204 24964 27845 34969 32433 18027 39408 4472 29941 36640 14218
2441939,47766
1157664,47977
1993308,5450 7781 22825 37646 21137 39275 28465 5876 7559 1940 3957 45106 40593 8859 3664 34160 32740 10172 42564 22163
3381289,
102648,27325
626937,
1961343,24852 44799 48205 3765 24339 29176 4493 31263 34024 36390
1546282,36735 22035 21019 48559 4793 23579 23029 21292 5068 30707
1937666,13176 47209 21903 28985 46802 7673 2228 16072
1895809,
1151242,
435506,13176 19057
2986254,13176 41787 49235 5212 9681 24852 37646 47209 7503 21903 49683 8424 26209 33740 17794 11782 47626 35948 36216 6348 24964 8174 39160 7156 36085 25340 24373 42495 24267 10586 44969
213720,22959 41273 22610 4377 13884
889106,24852
1437059,34568
1448075,21195
2068757,49544
1544472,22825 27966 47209 9387 26209 30391 9839 28985 13646 47937
2724123,
2638554,44156 24177 42731 11422 10892
3379486,33647
233759,31717 23951
2005040,24852 36865
3293915,9387 47504 27020 6647
2878854,27966 16759 13721 46770
2199846,5450 7781 24852 39928 47209 21137 21903 21616 19678 46969 9839 22935 10831 38984 5785 33303 13166 27608
1020203,
3248431,43352 12341 30827 38768
2724145,5212 5450 16797 21709 24852 27966 30489 47766 21137 22035 43961 8518 13870 8277 26209 30391 17600 45767 33731 44632 4793 4962 34217 1463 29447 43122 34668 9825 10753 6532 31100 30949 17949 780 12343 44966 36410
1020211,
102709,9387 37067
1413431,24852 47766 20842 4097
506092,13176 47209 21137 21903 42265 8518 26209 24838 26790 5646 22935 3957 35547 46802 27509 3583 11182 46820 41329 21872 42508 36646
1282361,31683 27086 12745 18811 39758 48527 4137 5100 5710 32156
672479,19057 24852 16965 30391 35221 48974 9741 12846 23800
3141002,5212 5450 7781 30489 14992 21137 40604 25659 26209 27156 31343 42828 13629 25931 47912 38693 6187 33198 21938 35108 5785 40593 43122 26648 9689 6193 15567 23047 19906 16927 22307 18011 10995 16637 18110
2070581,24852
1151297,43122
233795,
495941,13176 49235 5212 18523 19057 22825 33754 37646 45948 47209 21137 48679 19678 30391 39275 4799 11136 39812 43295 33787 20632 44359 17706 5876 19895 34243 27336 19468 27845 1194 3957 24499 1987 31720 13245 26165 45535 3952 45840 19660 39984 17454 2750 34270 1392 41665 389 16882 41488 29616 22375 8376 12714 12240 45552 35504 28920 33385 24213 25090 23373 9910 14790
3379531,22568
3281909,13176 24852 21903 25199 47087
627023,
1413457,1559 22124 45948 26604 39275 24838 18926 47087 41338 17461 3599 38313
1937748,43961 45681 36685
1544533,16797 19019 17600 43875 5077 9076 6128 26505 4656 48183 47888 36393 459 32338 4451 31394 7778 1215 15895 36291 23144 39442 40343 36066 23856
3359460,12392
889181,13176 47912 7948 35221 12341 30233 1463 40691 34668 14371
2593119,29447
1806690,
1413476,24852
1020261,40709 42562 3957 40199
495974,18531 38159 47626 36550 48722 30233 27744 14127 29607
364903,1398
627048,7963 8518 48679 28985 5876 24964 20114 10749 21938 47734 23622 35535 31553
758123,24852 27845
1675629,42431 18414
3248494,5973 29487 2091 23236 18564 6457 14218 40659
2310888,24852 21137 21903 8424 44632 30962
1937778,13176 18523 19057 22825 47209 21137 21903 21616 26209 39275 13083 47626 28204 39040 18362 36929 37067 33198 35921 5785 49520 38889 17027 26047
912787,46676 25890
1832156,33168
1544565,
2855287,24838 44632
2462072,
495993,20734 36550
1020283,13176 37646 47766 35921 12756
2462076,
3162858,5212 16797 24852 40571
2855294,24852 46979 5782 19348 7419 23763
1480768,24852
3117443,30696 1263 6686 5875
2462085,27966 37646 21137 39275 22935 24186 28745 39561 28427 31801
758150,33664
2201665,21709 24852 33787
758154,13176 43295 30169
2593165,
3379599,17758 11520 24838 44632 46906
3248529,14678
976711,
3379603,13176
3379606,16797 24852
2199960,
278388,
758172,39448
1806750,13176
2199967,24852 47209 25146 16759 11512 29373 47185
3228804,13176 11520 26209 27845
1806756,24852 9387 49683 11182 33816 22400
956486,
2855334,27104 4210 5025 10473
1000177,49496 24362
1413544,35951 47209 25659 11520 2078 18531 27104 8230 5876 22935 34243 27086 46667 24964 6287 43713 21267 2314 36082 26856 3579 41588 15950 38944 26728 30024 14720
758186,20119 42637 31126 37276 23282 35504 27484 22961 43433 37834
364971,11440
1806764,
138724,
1020334,
889264,49235 19057 24852 27344 36735 14992 8277 11520 19019 42803 47626 10912 33705 46906 42110 40910 5240 48857 40174 35004 38200 25340 781 6297 24086 5068 6510 42002 26431 44473 34428 14326
2855347,
2724276,24852 41351 1940 5250 12606 19820 26959 31990 22227 41597 21050 24695 23647
3379639,36098
2986425,
758202,46676 31683 34234 11422
1282491,43352 8048 8571
2724284,12923 22054 25558
1806781,49235 21709
1282494,24964 27845
1020352,46979 44632 13263
889281,49235 1559 19057 19156 20785 22825 27344 36735 40571 46676 49683 33787 9076 17948 28199 40723 24489 4942 46802 18027 31528 40545 30169 5456 10106 32665 9038 3789 20851 13640 7131 24320 13147 16289 22350
1413572,13176 24852 47144 43352 8744 8730 46844 21333 48205 4952 5487 17530 48453 42551 48800 39891 49680 47977 13712 9314 44536 13536 19604 45061 31964 14114 9411 5819 12508 1086 49144 17615 49139 18573 23965 38395 10819 45217 49491 24458 4798 2102 319 27551 30091 14722 24956 11073 14951 42829 39262 29905 30361 43594 69 16010
2638582,
1937865,35561 25653
249262,13176 27966 24838 12384 44632 42450 8174 13245 29820 34668 49609
3117516,12745 13646 14711 10768 11087
1806799,33894 30727 17334 26689 28412
2179832,2966 4410
2724306,24852 14951
3009955,28465
2005070,48775 27845 6948 1199
233943,24852 47144 40310 10902 8063
1282520,13176 16797 43352 48762
1282521,43858
1937883,13176 21376 27966 39928 23909 22713 31618 36988 15483 16590
2068957,15649 26319 48737 14067
3248606,35951 22825 47209 47766 8518 17794 11782 47626 41950 21938 6341 19660 17419 24521
758239,
2724320,
1022032,22788 43409 16696 33168 23909 33184 33452 13755 17627 31564 28384 14582 40443 6131 14634 19863 32569 44177 40034 15600 26553 48819 32440 42620 47538 43418 26198 2185
233954,
1675747,17122 24852
2724324,47766
1371558,
1020393,46676 49683 44359 34969 29675 4656 41463
233962,44632 34969 47977 8324 28715 2365
186736,
301139,27828 23909 37229 28441 38185 18019 5794 23785 7353 22707 2961
1544694,13176 19057 27966 21137 22035 46969 14678 10831 12341 8174 31720 36011 21614 25138
1544695,49235 9124 19057 47792 44632 35140 26620 25753 19115 1712 35121 40541 28066 35842 33462 41840 17568 2694 36234 15563
2068985,25551
3248637,19348
1151491,24852 39877 47626 27086 27845 5785 33055
1448083,27086 46842 9292 32842 28931 12713 27794 40316 32885
233989,13176 27966 47209 31717 23165 31506 34126 5876 3957 16759 8174 32578 329 9739 25506
2724358,42585 3243 4317 11182 9284 8047 17704 27741 6846
889351,41400 8013 45806
1194941,
3119191,329
758284,24852 18531 47042 3957 13646
233997,5212 37646 40604 21616 8277 43295 3957 26620 432 44765 48034 29941 23959 26105 32740 10724
2593295,13176 30489 12196 24799 19348 18418 2543 14870 17900
1806864,24852 42265 47626 44632 33198 20842
1937937,34568
2593298,
2462227,44799 24759
2593301,19156 22124 35547
2936385,24852 45066 47144 47209 26209 1158 42244 47492
2612518,27966 30489 39877 8834 17948 3957 8174 24082 3835
1786628,
3117594,27966 30391 10212
1020443,32566 25466 31477 27573 6902 7049
2855452,
496157,
102942,
847280,
496163,47766 7503 21903 38456 25466 43122 41458 2694
758308,1465
322993,24852 21137 24535 20955 30994
365097,
2593323,13176 40396 27470 43582
3117612,
1806894,
1806896,49235 24852 47766 7350 26209 7026 1194 37552 4138 42562 45036 7969 34254 34217 17835 5785 36011 7413 1463 35004 10673 34668 13166 33454 30340 38558 12481 31184 14447 2876 11488 21050 2639 9663 42252 27077
2114312,22825 24852 27966 21137 31577 8436 42244 39475
1783144,
758325,
2582860,13176 21137 13740 43122 32293 24019
1895860,24852 47766 21616 35221 34993 9438 26047
1413690,
2200123,21903 11520 24838 14947 30592 15399 16759 30353 12023 13958 21070 31766 24062
3379775,16797 47766 31683 44310 47136 7806 39485 39332 7346
1282625,27966 40706 39275 24838 6218 5825 20113
2069058,49683 28204 3957
344843,43961 6182 49302
2878902,46676 21137 43704 15290 32689 43768 18653 28851 36956
749762,13176 45066 44257
2986570,4799 17794 28985 24125 31040 17429 23919
889419,24852
365133,13176 37646 28204 27845 3091
2069071,13176 30450 35951 5212 16797 17224 8021 43961 45007 39275 9839 37687 22935 34243 15902 13219 34969 2086 11913 22912 2825 7916 49111 38256 13012 18883 45082 16548 19421
814227,
109798,19057 47766 21903 24535 5876 4210 32655 36929 27299 34230
3117650,29487
3248723,46676 18370 42265 40706 12384 33572 43713 44008 13541 48628 41242
496214,16797 44683 4920 37687 32478 17924 6615 38768 21195 21292 13097 8571 4724 13378 30214
2462295,15429 24024 33956 35336
234075,
234076,22362 43154 9020 22802
2644695,
628837,24810 1216 15399 15429 17807 47229 48493 13497 40560 12144 1694 49416 3807 39128 43119 1776
3248736,13176 25199 39275 39558 47630 43221
1282658,33136 20114 19283 40501 11164
1371579,41787 16589 24852 47144 47766 21903 8518 8424 10644 11068 25659 45007 48679 13198 26209 43875 27104 28842 34126 44910 46979 47626 42585 12206 22935 44142 17948 28199 46667 28204 24964 4605 7021 20114 32734 34969 29675 35108 29987 2295 13733 26165 37524 2480 35004 39475 21278 26283 43394 28122 35364 44628 22210 25371 42016 13819 26842 34809 45630
1552674,21903 35561 907
2092476,24852 27845 26915 34050
758379,16797 24852 27966 45066 21137 19019 13740 34448 44910 44632 32864 14852 23801 5031 18337 36011 30233 20738 20583 43122 30561 17419 29112 13819 1757 33399
1413741,13176 21903
3248750,
234095,33911 8694 22322
1282672,
1806961,24852 27966 45948 21137 4920 8277 44632 4210 25588 34969 44008
2769683,
2331252,13176 19057 24852 39877 39928 47209 47766 21137 21903 30391 47626 5876 41950 31915 3952 2825 20127 3145 6274 31555 42411
234101,
627318,17183 34608
3117688,35951 24852 37646 47766 21137 39275 38159 37687 5876 34243 38693 5479 33198 19660 35535 39475 37147 37288 26375
1893268,
1938043,13176 27966 47209 21137 21903 42265 7350 8277 38777 11782 35547 14467 44310 11005 38108 4932 14371 14702 30774 33399 6680 4162 45544 46485
2331261,19820
627326,19213 29820 42719 11712 39747 7280
2944448,7781 30489 37646 47766 49683 31683 16349 34358 47626 6341
2201707,
1020554,24852 47766 47626 34243 24830 40516 5428 25340 15693 4971 1096
365196,13176 16797 24852 21137 24010 40706 29993 5991 4781 13269 44786 46906 33198 35547 25340 10482 17316 42565 9463 30063
1544846,47766 29594 47912 7035 36029 17550 42741 12666
2114328,
3248786,4210 33768 7090
781763,
1020565,49235 21137 33000 35561
2069142,26882 48364
496280,13176 21903 8518 15290 24830 3990 16696 37766 23909 47941 30233 9020 34668 13702 32605 2960 34619 28369 7139
259937,8424 26209 5818 24184 20114
607002,21137 9799
627362,
365221,13176 38928 32478 26317 39108 4149 31805 11885 37919
3248806,21137 23029 30233 5120 20583 24373
1807015,47792 42265 1511 16083
2986665,196 26348 45051
2462379,13712 48104 7156 2611
3250290,24852 32689 3999 20039
627375,
1675952,41787 16797 19057 24852 39877 9387 39275 36070 35921 14897 9551 32429 33632 38849 21240 2982 27429 23102 28083 26587 16489 33343
758449,16965 44375 4138 23375 20345 33279 29616 27608 43001
365237,25305
2200246,32734 15120 14161 7778 7631 15221
2593463,7350 23233 20113 6347 5640
1938106,47209 14992 26209 13629 21938 48953 40396 35167 25666 47008
893795,
2724542,18523 24852 6348 11187 27845 39468 29557 46807
1675967,17872 24852 33754 45066 27845 30353
496320,44359 8590 34668 46041 10070 23039 28590
1413825,8859
585163,5818 20378 2305 49346
1807045,35951 9387 21137 21903 49683 4920 28985 15290 27845 30962 31640
496326,9018
365255,
889544,13176 22825 27344 39877 21137 21903 45007 4799 28985 22935 24964 38689 12341 32864 14462 5031 36165
627401,32700 29447 14493 25804 47185 6585 45979 43856 31546
2436073,13176 18523 27966 33754 46676 47209 21137 4920 8277 28985 24799 28465 812 28204 25718 35914 42562 3957 26738 8174 24024 7029 30169 48057 9964 40777 11572 33258 23315 28572
889547,22825 24852 42265 4920 18531 42736 42585 47912 22935 27845 23044 25256 691 26131 31640 19875 27626
496332,
871973,
2901475,13176
1938129,16797 21903 21108 43772 27323 43504 19173 29370 6300
2724562,
3117779,
60878,22035 45007 19348 28934
2988153,
2855641,28289 12384 38164 39040 46802 16616 18418 21872 44828 15318
1531016,47977 31964 27275
3379931,34898 39581 38944 47518 26251
2593501,
103135,24852 44075
103139,25199 21174 43086 44142 29307
1938149,30949
1151718,24852 24838 10017 45104 10753 23783 36493 9755 18765 38480 18221
2508669,38689
1020648,13176 12341 11365
2398332,47766
1676010,18523 33754 46676 13544 23106 4605 1408 10193
3117803,41290
496366,14233
2724591,43352 13197
1974310,13176
1020658,47144 18218 16478 26754
1961427,24852 47209 36011
1775430,19311 29833
1938165,47766 27521 30391 41220 13984 25340
103158,16797 24852 43295 6348 15399 4138 33198 33232 30949 18610 25783 12508 35762 19218 20814 10888
3117817,
2462458,28754
2825386,16797 24852 19213 33351 32403 14196
2462460,
3379966,13176 16797 21709 24852 45066 47209 47766 8021 21137 21903 40604 49683 21616 28289 26209 28985 30305 47626 41950 48745 1194 5479 2086 25890 42504
2462464,196 13176 30450 38928 46149 43352 6184 16953 32478 12341 116 8953 39108 47402 19887 6901 6760 30036 43892 45511 36833 15140
301184,
1325885,
2499941,24852 37646 31215 49517 10814 4451
365321,24852 42736 4210 6187 40002 32717 21463 17949
2855690,35951 30489 8518 4799 9839 25931 24964 20114 35547 44449 26165 14874 12980 17953
234251,
1413901,41290 36929 23288 9804 30233 27744 14381 46041 32605 29998 3861 37722 27494
2069262,16797 24852 26209 39275 47626 28156 33198 48299 6635
2200336,47766 43772 28204 3873 45123 49198 36780 39108 23687 5445 23234 28515 6758 8474 18767
1676050,
2331411,19057 47209 29487 17545 9545
627476,35269
3248917,39275 43295 48527 32338 12743 44085 47163 41767
2462486,19057 24852 39928 47209 47766 49683 8518 16168 26604 26209 30391 15290 47626 12384 41950 24964 36724 35547 49383 33120 16528 49026 21367 20601 45946 4168 7325
3141081,
627480,
2462495,1556
1151776,47144 27086 35221 35147 20423
1282850,13176 27845 29223 17902 25653 21292 8571
2069283,25466 10385
2855716,46979 4605 8590 20520 34449 11422 17245 40915
1151781,13176 16589 37646 21137 42265 40706 44359 48109 33342 37239 2853
2986791,13176 16521 21903 17794 2966 12023 21914 17526 47717
627496,13176 25133 18523 19057 22825 24852 24954 30489 32052 33754 37646 39877 40571 24810 8277 46969 43295 33787 44632 4210 27086 35221 42536 20119 36929 19677 31040 5785 32747 43122 10070 11925 21607 14870 3829 14437 23430 1337 49039
847324,21903 4421 33000
998410,13176 11520 46969 5077 5785 432
2988167,10551 17791
2462508,47766 43961 27086 18564
496429,
799363,
2855729,2609
1413940,34027
3380021,24852 2120 48568 21883 11345 40803
2069304,5450 24852 24954 49683 25146 43352 5077 27012 39993 43772 26246 28281 28560 5296 10070 10032 26119 34660 39867 27016
1676089,7515
3380026,5212 24852 39877 47209 6948 38944 9122
365371,23909
2278292,45007 36929
2724669,47209 39275 4472 48057 38490
1196853,
1807168,47626 23288 40332 26348 19068 42731 18201 32102 25842 32829 12050 15999
1437152,
1151810,13176 25133 5212 27344 27966 45066 47209 21903 26604 8277 46969 32655 18288 32689 18232 29820 48628 25340 12572 5507
1526655,
365380,5876 8174 29801 32740 27925 19084
344886,21137 5077 4605 23543 25256 2748 45504 10724 47820
627526,
1938247,44371
2331465,10326 13176 21137 21903 39275
234314,24852 35948 36316 26312 15412
2462540,10326 13176 16797 21903 6184 33081 12341 30827 38768 32923
2331469,44632 38739
2069326,20574 24852 27966 39877 21137 21903 40706 24838 38739 10749 44201 36127 5451 21999 4357 28836 42669
103248,32478 11365
3248977,
2986836,
1546382,22963 21038 41271
2069334,8138 16797 47766 21137 21903 8193 41290 41544 23375 25256 35939 36011 38266 45106 1408 15649
2460663,24852 20383 35948
889688,
1502692,11497
2986842,49235 24852 47766 21903 21616 11782 47626 44632 28204 24964 4605 23909 23986 14218 6962
889691,13646
269674,13176 30450 24852 47209 21137 21903 40604 21616 40706 25659 48679 30391 39275 13829 18656 44987 5876 5077 38739 19894 37067 37220 33198 6873 26369 12576 13877 19348 35561 36011 6740 43122 26629 42972 1374 39947 18070 44698 12919 20693 22198 48417 45083 141 18376 7821 5015 3761 43234 4940 35989 13502 25025
1676126,4472
1151839,20842 403 25204
2827283,47209 5646 15902 42244 33120
1627040,24852 31231 9036 40545 47780 19982
435526,13176 49235 45066 47209 4920 41220 5876 33401 30233 1463 4066 10527
3117927,19057 27966 14992 25146 47626 22935 26915 12440 17795 45570
2724714,14084 47766 34448 47719 6891 13147 16303
1413996,
1282925,13176 21616 31717 27521 12797 22935
3117936,13176 49235 17758 24852 40198 47144 14233 36764 11598 43074 35649 23511
234355,32030 5371
2203118,13176
1414006,19057 32139 47766 8021 21137 21903 26604 40992 18382 8193 9839 28985 32030 34358 49533 37687 44359 5876 22849 26452 4605 20588 34969 6631 12341 32433 35547 14462 21267 37766 2086 2180 12916 49383 26347 45646 5120 29662 37019 35535 48094 2326 18829 35045 10482 13127 20482 29139 43933 35078 26558 34423 19111 41271 28367 1751
2462584,24852 25422
3380090,19057 24852 11520 26209 2078 44987 22935 27086 35221 20119 36929 12440 39558 40545 4472 3952 16757 6046 23585
627580,
2855807,10326 13176 16797 14161 47402 10227 14488
2364645,47626 18465 44632 35221 27307 31997
1020804,
1807239,13176 47209 43693 31343 28985 24799 4605
496520,
3249033,40604 4799 31506 32869
